Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
0,0.001,6.50521e-19,0.001,6.50521e-19,0.1,1.41553e-15,0.5,0,0.55249,0
2,0.00100635,0.000141906,0.001,6.50521e-19,0.100064,0.00201314,0.500027,0.000849559,0.55249,0
3,0.00100693,0.000143049,0.001,6.50521e-19,0.1,1.41553e-15,0.5,0,0.55249,0
4,0.00100067,3.63807e-05,0.001,6.50521e-19,0.100036,0.0011471,0.499937,0.00200274,0.55249,0
5,0.00100161,3.84404e-05,0.000999807,1.89995e-05,0.10006,0.00136301,0.49981,0.00346537,0.55249,0
6,0.00100324,4.38883e-05,0.00100102,2.44862e-05,0.100011,0.00035689,0.499724,0.00406118,0.55249,0
7,0.00100369,4.91123e-05,0.00100173,3.31309e-05,0.1,1.41553e-15,0.499917,0.00484357,0.55249,0
8,0.00100392,4.69455e-05,0.00100102,2.44862e-05,0.0999846,0.00048539,0.499726,0.00581735,0.55249,0
9,0.00100508,5.49978e-05,0.00100272,4.10754e-05,0.10007,0.00275489,0.499469,0.00567038,0.55249,0
10,0.00100663,6.83989e-05,0.00100283,4.46333e-05,0.100047,0.00297441,0.499428,0.00579384,0.55249,0
11,0.00100417,6.1672e-05,0.00100233,4.73568e-05,0.100167,0.00387732,0.498994,0.00792785,0.55249,0
12,0.00100476,7.5818e-05,0.00100346,4.99444e-05,0.0999846,0.00048539,0.498772,0.00888092,0.55249,0
13,0.0010067,8.45399e-05,0.00100038,2.3035e-05,0.1,1.41553e-15,0.498477,0.0110296,0.55249,0
14,0.00100325,9.56226e-05,0.00100134,3.16942e-05,0.1,1.41553e-15,0.498633,0.00946479,0.55249,0
15,0.00100378,7.62151e-05,0.00100165,4.14592e-05,0.0999935,0.000206909,0.498282,0.0104011,0.55249,0
16,0.00100187,6.22201e-05,0.000999766,3.07078e-05,0.100068,0.00227857,0.498252,0.010353,0.55249,0
17,0.00100361,5.14153e-05,0.00100014,4.54477e-06,0.100007,0.000383969,0.49822,0.0102645,0.55249,0
18,0.00100608,6.14244e-05,0.00100015,4.54855e-06,0.099989,0.000687362,0.497711,0.0116014,0.55249,0
19,0.00100894,7.08219e-05,0.00100169,5.40922e-05,0.0999753,0.000882179,0.498114,0.0105803,0.55249,0
20,0.00101393,8.84528e-05,0.00100155,5.41744e-05,0.0998944,0.00250944,0.498592,0.00913564,0.55249,0
21,0.00101433,9.73061e-05,0.00100022,8.61837e-06,0.099753,0.00355331,0.498959,0.00860007,0.55249,0
22,0.00101206,9.06309e-05,0.000999025,2.14628e-05,0.0999544,0.00305616,0.499036,0.00751048,0.55249,0
23,0.00101007,8.47827e-05,0.000998474,2.69578e-05,0.100026,0.00347503,0.49901,0.00864213,0.55249,0
24,0.00101235,9.18088e-05,0.00099837,2.8243e-05,0.0999295,0.00367383,0.499059,0.00971953,0.55249,0
25,0.00101299,9.62589e-05,0.000999058,4.87621e-05,0.100003,0.00393419,0.498881,0.00949118,0.55249,0
26,0.00101016,8.6468e-05,0.00100062,4.82438e-05,0.100086,0.00385883,0.499004,0.00945466,0.55249,0
27,0.00101087,9.1507e-05,0.00100189,6.31288e-05,0.100201,0.00391257,0.498819,0.00865883,0.55249,0
28,0.00101163,9.32627e-05,0.00099945,2.54601e-05,0.100229,0.00404883,0.498622,0.00915539,0.55249,0
29,0.00101629,0.000114151,0.000999983,3.23092e-05,0.10017,0.0041597,0.499229,0.00866875,0.55249,0
30,0.00101549,0.000111744,0.000999764,4.07793e-05,0.100117,0.00421882,0.49961,0.0083804,0.55249,0
31,0.00101166,9.5655e-05,0.00100292,5.0443e-05,0.100143,0.00420722,0.49968,0.00931401,0.55249,0
32,0.00101047,9.47254e-05,0.00100597,5.47911e-05,0.10015,0.00404432,0.499831,0.00865575,0.55249,0
33,0.00100755,8.4931e-05,0.00100554,6.50379e-05,0.100386,0.0062598,0.500047,0.0082509,0.55249,0
34,0.00100854,9.06109e-05,0.00100706,7.44332e-05,0.100145,0.00347018,0.500625,0.0115571,0.55249,0
35,0.00100788,8.49057e-05,0.00100753,6.56362e-05,0.099962,0.00152691,0.500981,0.0131072,0.55249,0
36,0.00100717,8.06432e-05,0.00100253,5.22731e-05,0.099951,0.00203857,0.5003,0.0115051,0.55249,0
37,0.00100636,7.71337e-05,0.00100431,6.66205e-05,0.0999723,0.00188536,0.500323,0.010504,0.55249,0
38,0.00100871,8.65769e-05,0.00100479,6.8421e-05,0.0998748,0.00249687,0.500187,0.00854238,0.55249,0
39,0.00100962,8.98649e-05,0.00100579,7.90526e-05,0.0998621,0.00252145,0.499686,0.00831246,0.55249,0
40,0.00100661,8.71364e-05,0.00100466,8.2009e-05,0.0998274,0.00276108,0.499996,0.00862874,0.55249,0
41,0.00100582,8.79042e-05,0.00100272,7.57253e-05,0.0999972,0.00195717,0.500195,0.00873022,0.55249,0
42,0.0010063,8.88512e-05,0.0010037,7.94255e-05,0.100019,0.00233755,0.500112,0.00929941,0.55249,0
43,0.00100335,6.05806e-05,0.00100237,7.67755e-05,0.0999502,0.00223549,0.4996,0.00918874,0.55249,0
44,0.00100154,5.47052e-05,0.000998703,8.14987e-05,0.0998869,0.00277526,0.499388,0.00874207,0.55249,0
45,0.00100128,5.68082e-05,0.00100081,7.45545e-05,0.0998866,0.0020064,0.499143,0.0086745,0.55249,0
46,0.000998135,4.11297e-05,0.000999835,7.43361e-05,0.0999715,0.0009371,0.498853,0.00883166,0.55249,0
47,0.000999469,4.72479e-05,0.000997593,6.92882e-05,0.0999719,0.000995719,0.498988,0.00865508,0.55249,0
48,0.00100033,4.65519e-05,0.000995172,7.32321e-05,0.0999708,0.000895043,0.498791,0.00878596,0.55249,0
49,0.00100026,4.17749e-05,0.00100206,8.35076e-05,0.100004,0.000756183,0.498653,0.00895714,0.55249,0
50,0.000998211,3.54458e-05,0.000998645,7.90316e-05,0.100072,0.00146399,0.498666,0.00921621,0.55249,0
